image_path,class,width,height,format,mode,duplicate,label,split
dataset\Apple___Cedar_apple_rust\image (199).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___healthy\image (1531).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___Black_rot\image (20).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (1064).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (477).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (610).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (369).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (106).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___Black_rot\image (299).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Cedar_apple_rust\image (26).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___Apple_scab\image (598).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (364).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (399).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (970).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1496).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (541).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (1492).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (515).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1274).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___healthy\image (935).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1541).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1396).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1585).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (156).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (726).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___healthy\image (572).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___Cedar_apple_rust\image (120).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,validation
dataset\Apple___Black_rot\image (35).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (1548).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1166).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (282).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___Black_rot\image (293).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Apple_scab\image (621).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,test
dataset\Apple___healthy\image (1342).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___Apple_scab\image (147).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (1248).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___Black_rot\image (346).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Apple_scab\image (609).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,validation
dataset\Apple___Apple_scab\image (610).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (573).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (292).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,test
dataset\Apple___Cedar_apple_rust\image (183).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___Black_rot\image (310).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,test
dataset\Apple___healthy\image (1004).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (192).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (236).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Apple_scab\image (620).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (634).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (492).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,test
dataset\Apple___healthy\image (1281).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (70).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (212).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (931).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (149).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Apple_scab\image (302).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___Apple_scab\image (507).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___Apple_scab\image (342).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,validation
dataset\Apple___Apple_scab\image (409).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (1612).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (539).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___Black_rot\image (563).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,validation
dataset\Apple___healthy\image (881).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (408).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (1102).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___healthy\image (315).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___Black_rot\image (105).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,test
dataset\Apple___healthy\image (1159).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1110).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___Cedar_apple_rust\image (264).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___Apple_scab\image (161).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (849).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (196).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,test
dataset\Apple___Apple_scab\image (369).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (936).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___healthy\image (685).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___healthy\image (121).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Cedar_apple_rust\image (205).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,test
dataset\Apple___Black_rot\image (530).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Black_rot\image (294).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,validation
dataset\Apple___healthy\image (150).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___Black_rot\image (255).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Black_rot\image (173).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,validation
dataset\Apple___Black_rot\image (194).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,validation
dataset\Apple___Cedar_apple_rust\image (14).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,test
dataset\Apple___healthy\image (1341).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (485).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Apple_scab\image (295).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,test
dataset\Apple___healthy\image (414).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___healthy\image (1402).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1169).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (512).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (26).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (736).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Cedar_apple_rust\image (134).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,validation
dataset\Apple___healthy\image (568).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Cedar_apple_rust\image (25).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,validation
dataset\Apple___Cedar_apple_rust\image (160).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___Apple_scab\image (561).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (179).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___Apple_scab\image (133).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___Black_rot\image (226).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Apple_scab\image (309).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,validation
dataset\Apple___healthy\image (542).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (933).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___healthy\image (463).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (79).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (765).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (782).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (106).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (300).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (297).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (257).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (500).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,validation
dataset\Apple___Apple_scab\image (531).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (984).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (228).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Cedar_apple_rust\image (215).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,validation
dataset\Apple___Apple_scab\image (622).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (343).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (243).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Apple_scab\image (511).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,test
dataset\Apple___Black_rot\image (407).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (1289).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1199).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___healthy\image (591).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___healthy\image (696).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1081).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___Cedar_apple_rust\image (169).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___Apple_scab\image (284).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,validation
dataset\Apple___Apple_scab\image (266).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (1639).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (310).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___Black_rot\image (159).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (460).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (461).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (1058).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (307).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Black_rot\image (508).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (642).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___Black_rot\image (546).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Black_rot\image (446).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (232).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___healthy\image (474).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Cedar_apple_rust\image (106).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,test
dataset\Apple___healthy\image (571).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (206).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (1515).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (329).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___Black_rot\image (389).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___healthy\image (1194).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (753).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1084).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (452).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,test
dataset\Apple___healthy\image (69).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (360).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___Apple_scab\image (277).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,test
dataset\Apple___healthy\image (1096).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1406).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___healthy\image (1597).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1393).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (65).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Apple_scab\image (40).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (1165).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___healthy\image (946).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (550).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___healthy\image (446).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1595).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___Cedar_apple_rust\image (145).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___healthy\image (1554).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (1086).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (27).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Cedar_apple_rust\image (121).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___healthy\image (1368).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (789).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___Apple_scab\image (157).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,validation
dataset\Apple___healthy\image (882).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (703).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (563).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Cedar_apple_rust\image (237).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,test
dataset\Apple___healthy\image (1146).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,test
dataset\Apple___healthy\image (102).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (582).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Cedar_apple_rust\image (1).JPG,Apple___Cedar_apple_rust,256,256,JPEG,RGB,False,cedar_rust,train
dataset\Apple___Black_rot\image (199).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,validation
dataset\Apple___healthy\image (252).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,validation
dataset\Apple___healthy\image (136).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (416).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,train
dataset\Apple___Black_rot\image (290).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,test
dataset\Apple___healthy\image (129).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Apple_scab\image (513).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,validation
dataset\Apple___Black_rot\image (218).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,validation
dataset\Apple___Apple_scab\image (279).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
dataset\Apple___healthy\image (603).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___healthy\image (694).JPG,Apple___healthy,256,256,JPEG,RGB,False,healthy,train
dataset\Apple___Black_rot\image (68).JPG,Apple___Black_rot,256,256,JPEG,RGB,False,black_rot,validation
dataset\Apple___Apple_scab\image (29).JPG,Apple___Apple_scab,256,256,JPEG,RGB,False,apple_scab,train
